reviewId,content,satisfaction_label
72c3cec7-b618-4d70-a718-6f24a8e4b0da,everi time get deliveri amazon take wrong apart build address put correct locat ping map incorrect ive reach custom support help refus updat locat map im point dont even want busi anymor,2
951d622e-2f66-4405-82e8-1f2483acb09f,pleas show price chang tariff,1
4b6afcec-6e92-404c-b773-9195f560ccbf,good app,2
63ff231f-b111-45d6-a48f-a75ee53214b2,cuenta temporalment bloqueada han sabido respond la razon ya llevo llamada malo rato una semana perdida de amazon decepcionado de amazon europa,2
bf4ad925-b8b5-4c2e-be0c-fc3a8620311b,dont use app wont let uninstal pre instal app phone,1
c6f7ab6c-2236-45d1-9738-6771dd2705b0,get tire deliveri peopl throw packag deliv wrong address pleas hire peopl read,0
f55192ac-bde2-42f6-9c4a-63402d534f11,need origin manufactur filter like ebay hope one better vet ebay switch ebay amazon better abl prefer local importantli avoid countri support russia etc,2
b23efb51-fa8d-4d2e-846b-857dfd03f4f8,order dress granddaught babi shower gave odd cent arriv time time get dress said got know notif say dress deliv never receiv dress took almost month go back forth final got money back tri order someth order like kept deni want add debit go get rid,2
16a7b016-307a-47c1-8019-aa0cca2a9f2c,easi conveni qualiti product afford price world class servic home comfort,2
c72ca288-f47c-4b21-833c-3cfab69c9611,amaz,1
0de0da82-d015-41f0-94b8-4d33fc640366,dont know what go past month almost half packag arriv theyr suppos there liter point order dont deliv said would,1
6f9f06c4-0549-4764-b4ba-02fbc1998535,work great never issu lot shop price check app easi use use recommend everyon easi navig anyth websit,2
bd5a5604-ddc4-44ea-9453-30a2e7b957a1,amazon alway work fine product alway show intact matter fact latest purchas shown earli read neg comment constant complaint idea peopl talk one seller tri mess ignor cancel got touch amazon refund right away interest im sure complain look comment say work im ai true,2
be686ae0-d002-45e9-b69d-9f7738b83b22,poor product packag item new zealand damag amazon longer includ materi protect item,2
2654861c-c5ca-4d16-a30f-4c2c8f69003c,use love site ive notic better luck go manufactur websit amazon charg even certain item order true product water fake dirti shoe dad burn badli im,2
204ea228-86db-49a8-811f-82e13dc68b36,easi use,1
cf064f84-a593-441d-9b55-46b9775ce0a2,amazon ireland good item im look still come amazon uk via china still pay import charg ship ireland,2
c33d0b50-391b-41d8-acc8-e6a345a8cd74,love shop amazon brainer busi individu mom disabl,2
1dd22c1c-b5c5-4988-a344-424e0c1a4331,cool,2
ef05ae75-912a-49f8-89ed-4501cc4aec8b,great,2
3be658ac-4fc3-41b7-9d1a-49869af9436d,use order amazon mani year makkah unfortun year riyadh overal experi aw order arriv late make thing wors deliveri rider show angri rude act like fault kind custom servic unaccept decent attitud apolog minimum especi there delay hope compani take serious improv servic,2
5e689f82-6dbd-4cb1-9705-db1bb3a56c67,awesom use love app avail use phone,2
93d36826-ebed-4e22-987f-92f1577deb5d,done support bootlick compani,2
87d87c81-1e8e-4a53-840c-2b5a53898c78,day time recov account place order poor custom servic,0
d1fdc844-5624-4868-b135-f0a95de894b6,tri purchas product everi time cancel order much annoy,0
8338ecfa-c267-4620-b4a8-965c2f5818f4,new price transpar featur extrem help easi star unless featur remov,2
4aa61db4-4140-435e-abbe-c25d6044059b,like app stuff,2
33e3cca4-d39a-4635-901f-087f4180e7e2,convent glitchi,1
acf40cb1-13a2-40b8-aa57-d27218d743db,would pay amazon prime tri goug deliveri everyth even though prime your ad tariff charg forget im go back shop local,0
c54454fd-93e8-43ab-b27d-038f8b3166c4,love amazon app thank,2
771f1ca1-f50f-475c-b490-35274448872f,account flag suspici activ app refus take payment cancl order notic didnt get pay refus let fix log would make new account thank im offic done app,2
96ab6d90-d1b6-4642-8a00-a48a8b705bd4,latest updat give ad prime screw app search bar hate auto gener custom question bottom screen still issu imag load st nd unless go full screen imag view tap imag longer give singl enlarg one scroll galleri imag arent larger dark mode compat uninstal use desktop,0
e3eaad29-8048-47c2-9890-910fba7b53d3,good,2
8876be2b-ab98-4cf3-8c1d-8e260a27e75a,love prime benefit famili,2
b8c0602c-e9a1-4736-9604-3232811edf31,even shein much better thief amazon close account charg money,2
d33c2a75-aea0-4f4e-adfc-a1dc7f5a72dc,love,2
e48089d1-fe2f-4bf7-bdf5-fd3fcbfaa517,let driver bust packag let driver steal packag noth never order amazon,0
a2500738-ba6d-4735-b879-c550856b00d7,order next month,1
599cff50-e9e7-4235-8d26-7771bf98bffa,easi app navig,1
274f87d0-db4c-4635-bcf0-a2a69123e648,good,2
301b9ab7-cee6-49f6-9ba6-221520491d07,great offer varieti gift idea that amaz new improv also enjoy amazon essenti product,2
df52f3a2-7483-4235-943b-d63a8fcee857,late packag receiv damag put staff box use flyer thin protect product lot complaint noth chang pack alway refund money honest,2
258f050e-5f8e-4f95-bbfa-2664e3ec49ff,amazon new updat abysm tri creat custom account unabl creat step authenticationto creat simpl accounteven bank account strictli secur fail complet puzzl sever time unclear instruct close app enter new attempt open account said unabl creat account show suspici activ unbeliev amazon better legit tomfooleri atp,0
e5bf1e5b-f668-452f-abd2-d9b5d0bbd597,still good offer lot product doesnt ship fast use still reason dont realli care price game constantli flutuctaut usual make purchas price reduc least day price guarante,2
71d72d2b-a0a3-4335-9a5e-acd777ef99a4,awsom,1
2933fa9c-aceb-4892-8c9b-daa47cb098a3,nice app,2
2dbf8f46-a3e8-47a4-bcc4-a5a95acff9b0,give us dark mode pleas ridicul otherwis work like,2
d6fb895c-c4e6-4944-91b0-d74c473c720a,love shop,2
8d3c7a9b-6e76-47bb-9cd7-dc44adaf8086,theyv chang goodallway dont see note failur provid verifi email agent put hold speak one honor promis even go hoop everi accent world tell dint know your talk amazon use care custom easi one care listen record call record never util name never reiter throughout end shame time cancel primeblink find anoth servic order,2
e9a4b8bf-468b-4d25-9aca-e00fea3c790c,even though pay prime sometim take week deliv,0
9c873663-4367-4168-b273-8cb65369e6aa,toppp,1
80c4a966-d9bb-4aa3-a209-634c14a2645c,nice,2
cbd5982f-5eae-4c7e-9e62-0588b4e1cc16,good,2
ff51805f-6a1a-4598-aec5-4c9d4ac296c4,im tire old product terribl rate amazon need allow custom search product star instead there much product congest take forev dig qualiti product mani layer crud clutter amazon gotten outdat,2
77978766-8055-46f9-9a05-794b676975bf,shop made easier dont board flight fli oversea shop,2
2a853dd7-c8e7-45c7-89ba-329d18e5fa3b,peopl give much credit compani like amazon valu day less consumpt let step custom valu lesser everyday,2
c3a78b75-2ba4-409e-834f-46a91509d452,nice,2
018a8117-f1ee-487e-ad14-75fb86c9c959,amazon pinch need alway come dont complaint servic,2
fc18bc20-3edf-4e81-b235-cefaf5aa4dab,amazon disappoint,0
27679d5a-c630-4451-9923-dc71c074f6e3,goooooooood,1
4adb3a40-3332-4b8e-b2ba-215280712edc,amazon give stuff order,2
cdb56c25-2ed1-49ca-bc2f-b7ead8659d33,horribl want cancel amazon prime subscript,1
890f167b-86db-4f69-893d-e67953b6a77b,updat whomev charg develop updat app need fire blacklist work app everi updat wors last new layout suck everi time think app layout cant get wors someon amazon tri outdo last layout fiasco user friendli amazon pleas go back could actual navig app,0
bba87e6c-ccac-4adb-9203-b1f8909b1b9f,amazonアプリは限定版コレクターズアイテムの予約注文には本当に最悪ですクレジットカードに請求されないという決済問題が常に発生しカスタマーサービスは問題を解決したと嘘をつき続けますそのため予約注文は自動的にキャンセルされてしまいます,1
d501639d-ee0c-4e16-bfa3-d8025d0b8b9f,bewar upsel tactic spend extra get deliveri specif deliveri window rather sometim day sketchi behavior,1
54decf4c-2669-4355-abc7-06f5cc81ecb6,love,2
e9054341-4db2-45e7-9e12-6aac400161ef,made harder use wast hour life,1
af5e0611-f048-45d3-8c91-ecd61dea851c,pretti good experi except one thing notif dont need want updat mani stop away order way turn deactiv ship notif get sale techniqu tri creat pavlovian respons custom get effect drool packag en rout dont appreci kind manipul even use info like eta,2
9b829af3-8788-4337-abe1-0dc3091e47c1,shop soccer cleat app nonrespons,1
d56e8aba-18c3-40af-87c9-75387571ec43,scam sign day trial there account verif issu conveni resolv first payment cycl im disgust,0
88e465d0-775a-4200-a7af-33659789ad4e,ui better respons,2
dd292bf4-c96f-4385-99e7-34bb33af425a,excel,2
2d107565-4f0a-4e53-b5ea-c15cd2547c1d,custom servic horribl think nextel sinc dont allow indic app state obviou happen monopoli,0
e738e736-8240-4896-aca4-42ba70dafc88,first person said number right one said give right number let seller give fake track number said oh seller give track number give fake custom servic number took peopl get anywher paid today cancel even paid say im problem im one news deiver,0
1666370b-38c5-433b-a7cc-4544316fa4fd,hate app reason gave star let track packag bad thing order thing order less also hate tax tri order item tax made wich hate amazon want us spend money,0
4446f272-ebdb-4f9a-9a3b-725b46534c63,app good mayb better still prefer fire tablet shop amazon,2
0451ce29-c4f4-48e4-a241-8a9f46849b80,hard access account even though im real account holder ask keep chang password account account alreadi made denial access account final get setup got account use us dictat effort knowlifi wealth,2
226d470a-082d-4eb0-b52e-55187897ab05,wuick com ì rient,1
10b71c1e-f272-4b86-be03-e81c4eb8107e,更新之后仍让下载最新版无法使用,1
3da66972-7f89-4934-8790-c4da1dfc4784,everi time tri place order say need verifi payment im use mastercard gift card annoy keep cancel order want file report place order time,0
1e0b80f0-6ed5-4771-9c0c-6f8776a9de53,pay prime ur day ship alway late im ebt whole thing get still like month,2
38a6619f-68d3-4666-8753-39aa70625a55,use get differ item ship monthli month year item everi week last month item either werent avail last minut sometim suitabl replac item constantli ruin ship take week longer credit back tri reorder item id wait next schedul shipment receiv discount higher price id order full price,0
3cd54e11-95eb-4ce7-9823-d58a8fca00f1,suck open app look previou purchas show none somehow app set locat uaeim florida im caucasian ive never middl east guess reason ebay get busi,0
83cb578e-019a-4900-8c5c-57f548a4cec1,terribl valu uneth compani deliveri alway late subscript fill junk never use like mediocr televis music content never ask product fill counterfeit item best avoid compani app,2
6e746c7f-1e88-48b3-92a4-cc4cf5edbab5,cant believ still doesnt dark mode avail pleas catch time amazon,2
c1b663e2-0b66-4a20-ac7b-497344c3487c,bright need dark mode,2
e7bafd4b-2eb6-42cd-a70b-4d8209aae5a2,amazon charg visa debt card twice membership said monthli servic fee,0
d7b8ce2c-8f6b-4e7b-ad41-ece2f7089f8a,app gone black top latest updat there nowher set chang,2
e4ea9a7b-60f6-4973-8c22-50f73fb32cf8,nice get thing quickli great price,2
143270fd-6726-4e88-bf4d-536266c50cab,love amazon,2
b76c2737-b647-4ada-8722-3c32a953b587,place order amazon subscrib prime programm specif next day deliveri howev order still arriv today extrem disappoint unaccept expect immedi action proper explan,0
ac0f93f5-723d-42f0-a204-7d76b652788b,easi use excel support team,2
3452e722-62c5-45b6-9f5e-2b1b1d4e6ea3,would take away abil see asin number app,2
58327755-07cc-4bc7-a8b2-e11c199e23ca,es important,1
41c0f4ef-e644-4a9a-8652-931b5679c78e,nice,2
7447b391-c97e-4807-9357-a83e00a57a6e,love app ive order year none stuff ever broken got ive tri make account new phone month doesnt let ive tri use differ email keep say problem tri ive recent tri get skateboard go buy one amazon guess cant buy one without account cours cant account skateboard,2
3e3c5eeb-5ebc-44e1-ad08-8de354e90921,garbag,1
449f075f-eeb5-45e2-84e6-4702ef28da73,youv made imposs cancel membership im unabl find damn number contact contact past never use amazon,0
a11c20a5-7ade-443d-8b39-1006f2aba171,know im yell cloud sponsor list search make app useless coupl year ago could search gener idea someth want result would bring great list product look today unless know exactli want search bring mixtur keyword index advertis usual distantli relat look prime still good servic app fall cliff,2
d18797ab-5d77-4aae-9dd3-1e71df721c0f,ive never problem app ive use year freezeup discrep,2
a492cd0e-9be1-42d9-9536-a7d0c452428b,much satisfi order deliveri,1
fce2a6c0-e548-49ef-b804-b5eaac7a1d2c,alway love love amazon shop experi,2
dd594edb-bca3-4abf-a620-54e54fa6d5a8,app wont load liter cant go home page without white screen tri look anyth contact circl death loop day sinc ive tri load anyth figur mayb need updat nope simpli work tri restart phone ala resolv what go read recent review none miss app doesnt work doesnt need hope theyll fix,0
16c7bcb8-abc9-4011-b691-12e5abb2b51f,quick easi transact,1
c5eb4b6f-52e5-444a-a2ec-46bec37bb3c2,get ship wrong product fix issu absolut ridicul custom servic close chat need help absolut hate amazon id rather support walmart return mistak made hassl use anyth amazon honestli cancel prime membership tell other,0
7cd86146-13c1-4944-a5ce-aed4536730af,find anyth want good price,2
7286e86e-78bc-4e0d-a7c2-f28df10a841d,uae deliveri personnel illiter annoy take joy shop onlin store unreli popul trashi vendor cheat souq app reliabl better buy local onlin vendor comment rate dont appli us store april updat deliveri personnel rude chip shoulder plainli dishonest potentiali due abus amazon ever amazon employ,0
097cb204-f892-4809-89ab-d19a046b22d7,fine app keep take money rang multipl time agre shouldnt done get full refund doesnt happen take money im livid much time spent phone,0
2c4f27ff-1811-40ce-b6fc-3898c3565c3b,twice lock account couldnt give card detail prove account firstli card save first account new one make expir thrown secondli werent even card parent sinc didnt money time rare use amazon that expir card save onto account there even point make anoth cant even read review either,2
5f627487-c8ba-4e00-959c-c3a50e231ac5,troubl old card account,1
86bc8592-f59b-4230-8d10-28a70f9900f8,amazon realli shadi care deal that,2
2fe35c8c-f31d-4e19-a9ff-5c93afd56531,dark mode tire blind,0
39ffe542-0fc0-4f3d-8476-987c4122a6db,awesom awesom,1
735f43f6-cd0e-40cd-b69c-662f86748e4c,rude agent team blame make feel attack mental get togeth sue jeff alot money scrambl brain websit hold money ransom owe refund,0
cb9114f9-f06c-4ed3-8ce8-a3c3112ae70f,order bit im alway run issu deliveri pay next day order time deliv seem alway get delay end wait daysbeen time ive cancel go pick store time ive drove factori pick cant seem get packag truck,0
7ef9d729-304e-4ec0-ae57-10bb83bc6e16,rubbish custom servic make mistak send item paid buy directli store supplier china right,1
beb5628f-65ab-4893-89a7-8e33a553c552,love,2
06da11b2-022a-4462-bcd1-30ac1e19f83e,mostli good except accident turn camera get rid end turn phone back caus problem person call figur,2
0150a51c-c534-4323-8d28-caa8f72e6a20,amazon save grace need someth anytim whether later,2
a662c187-126b-4601-97b0-b1220dd1f0cc,eh,1
